Date: 2011-07-28
Station: K02

Time (s)      E (V/m)
77513.3439882  -0.05944969
77513.3439892  -0.05871725
77513.3439902  -0.05871725
77513.3439912  -0.05969384
77513.3439922  -0.06042628
77513.3439932  -0.06115872
77513.3439942  -0.06140287
77513.3439952  -0.05969384
77513.3439962  -0.05920555
77513.3439972  -0.05920555
77513.3439982  -0.05896140
77513.3439992  -0.05920555
77513.3440002  -0.05969384
77513.3440012  -0.05993799
77513.3440022  -0.05944969
77513.3440032  -0.05847311
77513.3440042  -0.05944969
77513.3440052  -0.05871725
77513.3440062  -0.05896140
77513.3440072  -0.05969384
77513.3440082  -0.05920555
77513.3440092  -0.05944969
77513.3440102  -0.05944969
77513.3440112  -0.05896140
77513.3440122  -0.05920555
77513.3440132  -0.05944969
77513.3440142  -0.05969384
77513.3440152  -0.06042628
77513.3440162  -0.05944969
77513.3440172  -0.05847311
77513.3440182  -0.05944969
77513.3440192  -0.05969384
77513.3440202  -0.05847311
77513.3440212  -0.05822896
77513.3440222  -0.05896140
77513.3440232  -0.06067043
77513.3440242  -0.06018213
77513.3440252  -0.05993799
77513.3440262  -0.06091457
77513.3440272  -0.06164701
77513.3440282  -0.06042628
77513.3440292  -0.06042628
77513.3440302  -0.05871725
77513.3440312  -0.05749652
77513.3440322  -0.05896140
77513.3440332  -0.05896140
77513.3440342  -0.05993799
77513.3440352  -0.05969384
77513.3440362  -0.05871725
77513.3440372  -0.05847311
77513.3440382  -0.05969384
77513.3440392  -0.05969384
77513.3440402  -0.05969384
77513.3440412  -0.05871725
77513.3440422  -0.05920555
77513.3440432  -0.05920555
77513.3440442  -0.06018213
77513.3440452  -0.05969384
77513.3440462  -0.05920555
77513.3440472  -0.05969384
77513.3440482  -0.05969384
77513.3440492  -0.05920555
77513.3440502  -0.05798481
77513.3440512  -0.05774067
77513.3440522  -0.05798481
77513.3440532  -0.05847311
77513.3440542  -0.05920555
77513.3440552  -0.05969384
77513.3440562  -0.05944969
77513.3440572  -0.05847311
77513.3440582  -0.05822896
77513.3440592  -0.05969384
77513.3440602  -0.05969384
77513.3440612  -0.05896140
77513.3440622  -0.05774067
77513.3440632  -0.05896140
77513.3440642  -0.05944969
77513.3440652  -0.05969384
77513.3440662  -0.05993799
77513.3440672  -0.05896140
77513.3440682  -0.05847311
77513.3440692  -0.05896140
77513.3440702  -0.06067043
77513.3440712  -0.06018213
77513.3440722  -0.05847311
77513.3440732  -0.05969384
77513.3440742  -0.05896140
77513.3440752  -0.05920555
77513.3440762  -0.05969384
77513.3440772  -0.05896140
77513.3440782  -0.05969384
77513.3440792  -0.05944969
77513.3440802  -0.05896140
77513.3440812  -0.05896140
77513.3440822  -0.05871725
77513.3440832  -0.05944969
77513.3440842  -0.05969384
77513.3440852  -0.06067043
77513.3440862  -0.06091457
77513.3440872  -0.05993799
77513.3440882  -0.05822896
77513.3440892  -0.05749652
77513.3440902  -0.05847311
77513.3440912  -0.05822896
77513.3440922  -0.05822896
77513.3440932  -0.05871725
77513.3440942  -0.05847311
77513.3440952  -0.05871725
77513.3440962  -0.05822896
77513.3440972  -0.05993799
77513.3440982  -0.05969384
77513.3440992  -0.05969384
77513.3441002  -0.05944969
77513.3441012  -0.05822896
77513.3441022  -0.05920555
77513.3441032  -0.05871725
77513.3441042  -0.05969384
77513.3441052  -0.05993799
77513.3441062  -0.05896140
77513.3441072  -0.05896140
77513.3441082  -0.05920555
77513.3441092  -0.05798481
77513.3441102  -0.05847311
77513.3441112  -0.05847311
77513.3441122  -0.05969384
77513.3441132  -0.06091457
77513.3441142  -0.06042628
77513.3441152  -0.05944969
77513.3441162  -0.05920555
77513.3441172  -0.05798481
77513.3441182  -0.05847311
77513.3441192  -0.05896140
77513.3441202  -0.06018213
77513.3441212  -0.06164701
77513.3441222  -0.06018213
77513.3441232  -0.05798481
77513.3441242  -0.05774067
77513.3441252  -0.05774067
77513.3441262  -0.05920555
77513.3441272  -0.05920555
77513.3441282  -0.06018213
77513.3441292  -0.06042628
77513.3441302  -0.05993799
77513.3441312  -0.05944969
77513.3441322  -0.05871725
77513.3441332  -0.05822896
77513.3441342  -0.05871725
77513.3441352  -0.05969384
77513.3441362  -0.05871725
77513.3441372  -0.05944969
77513.3441382  -0.05871725
77513.3441392  -0.05822896
77513.3441402  -0.05871725
77513.3441412  -0.05847311
77513.3441422  -0.05896140
77513.3441432  -0.05896140
77513.3441442  -0.05822896
77513.3441452  -0.05969384
77513.3441462  -0.05969384
77513.3441472  -0.05871725
77513.3441482  -0.05871725
77513.3441492  -0.05920555
77513.3441502  -0.05969384
77513.3441512  -0.05871725
77513.3441522  -0.05969384
77513.3441532  -0.05969384
77513.3441542  -0.05969384
77513.3441552  -0.06042628
77513.3441562  -0.05871725
77513.3441572  -0.05920555
77513.3441582  -0.05822896
77513.3441592  -0.05920555
77513.3441602  -0.05944969
77513.3441612  -0.05993799
77513.3441622  -0.05944969
77513.3441632  -0.06042628
77513.3441642  -0.06042628
77513.3441652  -0.05847311
77513.3441662  -0.05822896
77513.3441672  -0.06042628
77513.3441682  -0.05969384
77513.3441692  -0.05944969
77513.3441702  -0.05798481
77513.3441712  -0.05847311
77513.3441722  -0.05798481
77513.3441732  -0.05920555
77513.3441742  -0.05920555
77513.3441752  -0.05896140
77513.3441762  -0.05993799
77513.3441772  -0.06042628
77513.3441782  -0.05993799
77513.3441792  -0.05993799
77513.3441802  -0.05969384
77513.3441812  -0.05969384
77513.3441822  -0.05920555
77513.3441832  -0.05944969
77513.3441842  -0.05969384
77513.3441852  -0.06018213
77513.3441862  -0.05871725
77513.3441872  -0.05822896
77513.3441882  -0.05896140
77513.3441892  -0.05896140
77513.3441902  -0.05798481
77513.3441912  -0.05847311
77513.3441922  -0.05920555
77513.3441932  -0.05993799
77513.3441942  -0.06018213
77513.3441952  -0.05993799
77513.3441962  -0.05822896
77513.3441972  -0.05944969
77513.3441982  -0.05944969
77513.3441992  -0.06018213
77513.3442002  -0.05993799
77513.3442012  -0.05920555
77513.3442022  -0.05944969
77513.3442032  -0.05920555
77513.3442042  -0.05920555
77513.3442052  -0.05969384
77513.3442062  -0.05993799
77513.3442072  -0.06018213
77513.3442082  -0.05896140
77513.3442092  -0.05993799
77513.3442102  -0.05993799
77513.3442112  -0.05822896
77513.3442122  -0.05896140
77513.3442132  -0.05871725
77513.3442142  -0.05920555
77513.3442152  -0.05896140
77513.3442162  -0.05969384
77513.3442172  -0.06018213
77513.3442182  -0.06042628
77513.3442192  -0.05920555
77513.3442202  -0.05798481
77513.3442212  -0.05969384
77513.3442222  -0.05969384
77513.3442232  -0.05993799
77513.3442242  -0.06018213
77513.3442252  -0.06042628
77513.3442262  -0.05993799
77513.3442272  -0.06091457
77513.3442282  -0.05896140
77513.3442292  -0.05944969
77513.3442302  -0.05920555
77513.3442312  -0.05822896
77513.3442322  -0.05871725
77513.3442332  -0.05969384
77513.3442342  -0.05896140
77513.3442352  -0.05944969
77513.3442362  -0.05871725
77513.3442372  -0.05774067
77513.3442382  -0.05871725
77513.3442392  -0.05920555
77513.3442402  -0.05896140
77513.3442412  -0.05896140
77513.3442422  -0.05920555
77513.3442432  -0.05969384
77513.3442442  -0.05871725
77513.3442452  -0.05896140
77513.3442462  -0.05871725
77513.3442472  -0.05969384
77513.3442482  -0.05969384
77513.3442492  -0.05944969
77513.3442502  -0.05969384
77513.3442512  -0.05920555
77513.3442522  -0.06067043
77513.3442532  -0.06115872
77513.3442542  -0.06042628
77513.3442552  -0.05871725
77513.3442562  -0.05847311
77513.3442572  -0.05871725
77513.3442582  -0.05993799
77513.3442592  -0.06115872
77513.3442602  -0.06018213
77513.3442612  -0.05920555
77513.3442622  -0.05920555
77513.3442632  -0.05871725
77513.3442642  -0.05920555
77513.3442652  -0.05920555
77513.3442662  -0.05847311
77513.3442672  -0.05822896
77513.3442682  -0.05871725
77513.3442692  -0.05822896
77513.3442702  -0.05822896
77513.3442712  -0.05871725
77513.3442722  -0.05944969
77513.3442732  -0.05896140
77513.3442742  -0.05847311
77513.3442752  -0.05822896
77513.3442762  -0.05822896
77513.3442772  -0.05920555
77513.3442782  -0.06042628
77513.3442792  -0.05993799
77513.3442802  -0.05871725
77513.3442812  -0.05822896
77513.3442822  -0.05871725
77513.3442832  -0.05871725
77513.3442842  -0.05847311
77513.3442852  -0.05920555
77513.3442862  -0.05822896
77513.3442872  -0.05847311
77513.3442882  -0.05896140
77513.3442892  -0.05847311
77513.3442902  -0.05969384
77513.3442912  -0.06018213
77513.3442922  -0.05944969
77513.3442932  -0.05847311
77513.3442942  -0.05969384
77513.3442952  -0.05969384
77513.3442962  -0.05920555
77513.3442972  -0.05944969
77513.3442982  -0.05944969
77513.3442992  -0.06067043
77513.3443002  -0.06018213
77513.3443012  -0.05944969
77513.3443022  -0.05725237
77513.3443032  -0.05822896
77513.3443042  -0.05749652
77513.3443052  -0.05725237
77513.3443062  -0.05896140
77513.3443072  -0.05798481
77513.3443082  -0.05920555
77513.3443092  -0.05920555
77513.3443102  -0.05847311
77513.3443112  -0.05822896
77513.3443122  -0.05774067
77513.3443132  -0.05822896
77513.3443142  -0.05847311
77513.3443152  -0.05920555
77513.3443162  -0.05993799
77513.3443172  -0.05798481
77513.3443182  -0.05798481
77513.3443192  -0.05896140
77513.3443202  -0.05847311
77513.3443212  -0.05896140
77513.3443222  -0.05896140
77513.3443232  -0.05896140
77513.3443242  -0.06018213
77513.3443252  -0.05944969
77513.3443262  -0.05871725
77513.3443272  -0.05847311
77513.3443282  -0.05822896
77513.3443292  -0.05993799
77513.3443302  -0.06140287
77513.3443312  -0.05993799
77513.3443322  -0.05944969
77513.3443332  -0.05847311
77513.3443342  -0.05896140
77513.3443352  -0.05847311
77513.3443362  -0.05920555
77513.3443372  -0.05896140
77513.3443382  -0.05944969
77513.3443392  -0.05969384
77513.3443402  -0.05969384
77513.3443412  -0.05847311
77513.3443422  -0.05871725
77513.3443432  -0.05896140
77513.3443442  -0.05822896
77513.3443452  -0.05944969
77513.3443462  -0.05944969
77513.3443472  -0.05896140
77513.3443482  -0.06091457
77513.3443492  -0.06140287
77513.3443502  -0.05944969
77513.3443512  -0.05725237
77513.3443522  -0.05627579
77513.3443532  -0.05822896
77513.3443542  -0.05920555
77513.3443552  -0.05920555
77513.3443562  -0.05969384
77513.3443572  -0.05847311
77513.3443582  -0.05774067
77513.3443592  -0.05822896
77513.3443602  -0.05896140
77513.3443612  -0.05847311
77513.3443622  -0.05944969
77513.3443632  -0.05944969
77513.3443642  -0.05993799
77513.3443652  -0.05944969
77513.3443662  -0.05969384
77513.3443672  -0.05969384
77513.3443682  -0.05944969
77513.3443692  -0.05944969
77513.3443702  -0.05920555
77513.3443712  -0.05847311
77513.3443722  -0.05798481
77513.3443732  -0.05847311
77513.3443742  -0.05896140
77513.3443752  -0.05969384
77513.3443762  -0.05944969
77513.3443772  -0.06042628
77513.3443782  -0.05969384
77513.3443792  -0.05896140
77513.3443802  -0.06042628
77513.3443812  -0.06262360
77513.3443822  -0.06335604
77513.3443832  -0.05969384
77513.3443842  -0.05700823
77513.3443852  -0.05651993
77513.3443862  -0.05676408
77513.3443872  -0.05798481
77513.3443882  -0.05920555
77513.3443892  -0.05944969
77513.3443902  -0.05944969
77513.3443912  -0.05774067
77513.3443922  -0.05896140
77513.3443932  -0.05920555
77513.3443942  -0.05920555
77513.3443952  -0.06042628
77513.3443962  -0.06018213
77513.3443972  -0.06067043
77513.3443982  -0.06018213
77513.3443992  -0.05969384
77513.3444002  -0.05798481
77513.3444012  -0.05847311
77513.3444022  -0.05847311
77513.3444032  -0.05847311
77513.3444042  -0.05749652
77513.3444052  -0.05896140
77513.3444062  -0.05920555
77513.3444072  -0.05920555
77513.3444082  -0.05896140
77513.3444092  -0.05896140
77513.3444102  -0.05944969
77513.3444112  -0.06140287
77513.3444122  -0.06115872
77513.3444132  -0.05871725
77513.3444142  -0.05822896
