Date: 2011-07-28
Station: K02
Channel: 1

Time (s)      E (V/m)
77513.3551969  -0.04382431
77513.3551979  -0.04382431
77513.3551989  -0.04309187
77513.3551999  -0.04431261
77513.3552009  -0.04382431
77513.3552019  -0.04358017
77513.3552029  -0.04358017
77513.3552039  -0.04309187
77513.3552049  -0.04406846
77513.3552059  -0.04455675
77513.3552069  -0.04504505
77513.3552079  -0.04431261
77513.3552089  -0.04309187
77513.3552099  -0.04455675
77513.3552109  -0.04455675
77513.3552119  -0.04382431
77513.3552129  -0.04431261
77513.3552139  -0.04504505
77513.3552149  -0.04553334
77513.3552159  -0.04577748
77513.3552169  -0.04528919
77513.3552179  -0.04626578
77513.3552189  -0.04504505
77513.3552199  -0.04455675
77513.3552209  -0.04528919
77513.3552219  -0.04382431
77513.3552229  -0.04333602
77513.3552239  -0.04382431
77513.3552249  -0.04358017
77513.3552259  -0.04455675
77513.3552269  -0.04528919
77513.3552279  -0.04504505
77513.3552289  -0.04602163
77513.3552299  -0.04553334
77513.3552309  -0.04406846
77513.3552319  -0.04431261
77513.3552329  -0.04455675
77513.3552339  -0.04382431
77513.3552349  -0.04431261
77513.3552359  -0.04358017
77513.3552369  -0.04431261
77513.3552379  -0.04382431
77513.3552389  -0.04358017
77513.3552399  -0.04553334
77513.3552409  -0.04504505
77513.3552419  -0.04626578
77513.3552429  -0.04699822
77513.3552439  -0.04626578
77513.3552449  -0.04528919
77513.3552459  -0.04528919
77513.3552469  -0.04528919
77513.3552479  -0.04406846
77513.3552489  -0.04480090
77513.3552499  -0.04504505
77513.3552509  -0.04602163
77513.3552519  -0.04724236
77513.3552529  -0.04797480
77513.3552539  -0.04626578
77513.3552549  -0.04602163
77513.3552559  -0.04504505
77513.3552569  -0.04406846
77513.3552579  -0.04358017
77513.3552589  -0.04187114
77513.3552599  -0.04235943
77513.3552609  -0.04235943
77513.3552619  -0.04309187
77513.3552629  -0.04406846
77513.3552639  -0.04309187
77513.3552649  -0.04260358
77513.3552659  -0.04284773
77513.3552669  -0.04260358
77513.3552679  -0.04284773
77513.3552689  -0.04309187
77513.3552699  -0.04284773
77513.3552709  -0.04382431
77513.3552719  -0.04406846
77513.3552729  -0.04358017
77513.3552739  -0.04333602
77513.3552749  -0.04431261
77513.3552759  -0.04431261
77513.3552769  -0.04333602
77513.3552779  -0.04382431
77513.3552789  -0.04382431
77513.3552799  -0.04333602
77513.3552809  -0.04406846
77513.3552819  -0.04431261
77513.3552829  -0.04431261
77513.3552839  -0.04455675
77513.3552849  -0.04431261
77513.3552859  -0.04358017
77513.3552869  -0.04358017
77513.3552879  -0.04284773
77513.3552889  -0.04358017
77513.3552899  -0.04309187
77513.3552909  -0.04260358
77513.3552919  -0.04162699
77513.3552929  -0.04187114
77513.3552939  -0.04235943
77513.3552949  -0.04211529
77513.3552959  -0.04187114
77513.3552969  -0.04309187
77513.3552979  -0.04382431
77513.3552989  -0.04309187
77513.3552999  -0.04187114
77513.3553009  -0.04284773
77513.3553019  -0.04235943
77513.3553029  -0.04138285
77513.3553039  -0.04089455
77513.3553049  -0.04138285
77513.3553059  -0.04113870
77513.3553069  -0.04211529
77513.3553079  -0.04309187
77513.3553089  -0.04382431
77513.3553099  -0.04455675
77513.3553109  -0.04602163
77513.3553119  -0.04504505
77513.3553129  -0.04650992
77513.3553139  -0.04626578
77513.3553149  -0.04724236
77513.3553159  -0.04602163
77513.3553169  -0.04455675
77513.3553179  -0.04358017
77513.3553189  -0.04260358
77513.3553199  -0.04284773
77513.3553209  -0.04431261
77513.3553219  -0.04528919
77513.3553229  -0.04528919
77513.3553239  -0.04431261
77513.3553249  -0.04382431
77513.3553259  -0.04455675
77513.3553269  -0.04333602
77513.3553279  -0.04187114
77513.3553289  -0.04211529
77513.3553299  -0.04260358
77513.3553309  -0.04187114
77513.3553319  -0.04113870
77513.3553329  -0.04065041
77513.3553339  -0.04065041
77513.3553349  -0.03942967
77513.3553359  -0.04089455
77513.3553369  -0.04138285
77513.3553379  -0.04260358
77513.3553389  -0.04211529
77513.3553399  -0.04113870
77513.3553409  -0.04089455
77513.3553419  -0.04138285
77513.3553429  -0.04260358
77513.3553439  -0.04235943
77513.3553449  -0.04333602
77513.3553459  -0.04504505
77513.3553469  -0.04553334
77513.3553479  -0.04406846
77513.3553489  -0.04382431
77513.3553499  -0.04309187
77513.3553509  -0.04260358
77513.3553519  -0.04333602
77513.3553529  -0.04358017
77513.3553539  -0.04406846
77513.3553549  -0.04602163
77513.3553559  -0.04455675
77513.3553569  -0.04284773
77513.3553579  -0.04235943
77513.3553589  -0.04235943
77513.3553599  -0.04235943
77513.3553609  -0.04162699
77513.3553619  -0.04260358
77513.3553629  -0.04235943
77513.3553639  -0.04333602
77513.3553649  -0.04260358
77513.3553659  -0.04187114
77513.3553669  -0.04284773
77513.3553679  -0.04211529
77513.3553689  -0.04138285
77513.3553699  -0.04065041
77513.3553709  -0.04065041
77513.3553719  -0.04138285
77513.3553729  -0.04235943
77513.3553739  -0.04211529
77513.3553749  -0.04138285
77513.3553759  -0.04211529
77513.3553769  -0.04162699
77513.3553779  -0.04113870
77513.3553789  -0.04089455
77513.3553799  -0.04113870
77513.3553809  -0.04187114
77513.3553819  -0.04138285
77513.3553829  -0.04113870
77513.3553839  -0.04113870
77513.3553849  -0.04138285
77513.3553859  -0.04138285
77513.3553869  -0.04187114
77513.3553879  -0.04187114
77513.3553889  -0.04211529
77513.3553899  -0.04235943
77513.3553909  -0.04235943
77513.3553919  -0.04284773
77513.3553929  -0.04358017
77513.3553939  -0.04333602
77513.3553949  -0.04211529
77513.3553959  -0.04358017
77513.3553969  -0.04309187
77513.3553979  -0.04358017
77513.3553989  -0.04358017
77513.3553999  -0.04406846
77513.3554009  -0.04333602
77513.3554019  -0.04260358
77513.3554029  -0.04284773
77513.3554039  -0.04333602
77513.3554049  -0.04309187
77513.3554059  -0.04309187
77513.3554069  -0.04260358
77513.3554079  -0.04358017
77513.3554089  -0.04382431
77513.3554099  -0.04260358
77513.3554109  -0.04358017
77513.3554119  -0.04358017
77513.3554129  -0.04333602
77513.3554139  -0.04333602
77513.3554149  -0.04358017
77513.3554159  -0.04260358
77513.3554169  -0.04358017
77513.3554179  -0.04480090
77513.3554189  -0.04333602
77513.3554199  -0.04333602
77513.3554209  -0.04333602
77513.3554219  -0.04431261
77513.3554229  -0.04333602
77513.3554239  -0.04480090
77513.3554249  -0.04358017
77513.3554259  -0.04406846
77513.3554269  -0.04455675
77513.3554279  -0.04406846
77513.3554289  -0.04333602
77513.3554299  -0.04358017
77513.3554309  -0.04455675
77513.3554319  -0.04382431
77513.3554329  -0.04333602
77513.3554339  -0.04358017
77513.3554349  -0.04309187
77513.3554359  -0.04358017
77513.3554369  -0.04406846
77513.3554379  -0.04333602
77513.3554389  -0.04406846
77513.3554399  -0.04382431
77513.3554409  -0.04358017
77513.3554419  -0.04382431
77513.3554429  -0.04382431
77513.3554439  -0.04333602
77513.3554449  -0.04431261
77513.3554459  -0.04480090
77513.3554469  -0.04504505
77513.3554479  -0.04382431
77513.3554489  -0.04406846
77513.3554499  -0.04431261
77513.3554509  -0.04358017
77513.3554519  -0.04333602
77513.3554529  -0.04406846
77513.3554539  -0.04455675
77513.3554549  -0.04406846
77513.3554559  -0.04382431
77513.3554569  -0.04406846
77513.3554579  -0.04480090
77513.3554589  -0.04455675
77513.3554599  -0.04431261
77513.3554609  -0.04406846
77513.3554619  -0.04455675
77513.3554629  -0.04358017
77513.3554639  -0.04504505
77513.3554649  -0.04480090
77513.3554659  -0.04455675
77513.3554669  -0.04406846
77513.3554679  -0.04480090
77513.3554689  -0.04455675
77513.3554699  -0.04431261
77513.3554709  -0.04480090
77513.3554719  -0.04431261
77513.3554729  -0.04406846
77513.3554739  -0.04480090
77513.3554749  -0.04455675
77513.3554759  -0.04480090
77513.3554769  -0.04455675
77513.3554779  -0.04455675
77513.3554789  -0.04455675
77513.3554799  -0.04406846
77513.3554809  -0.04406846
77513.3554819  -0.04480090
77513.3554829  -0.04553334
77513.3554839  -0.04455675
77513.3554849  -0.04455675
77513.3554859  -0.04333602
77513.3554869  -0.04431261
77513.3554879  -0.04480090
77513.3554889  -0.04480090
77513.3554899  -0.04553334
77513.3554909  -0.04480090
77513.3554919  -0.04406846
77513.3554929  -0.04431261
77513.3554939  -0.04455675
77513.3554949  -0.04382431
77513.3554959  -0.04333602
77513.3554969  -0.04382431
77513.3554979  -0.04504505
77513.3554989  -0.04406846
77513.3554999  -0.04455675
77513.3555009  -0.04455675
77513.3555019  -0.04504505
77513.3555029  -0.04431261
77513.3555039  -0.04480090
77513.3555049  -0.04382431
77513.3555059  -0.04431261
77513.3555069  -0.04406846
77513.3555079  -0.04431261
77513.3555089  -0.04455675
77513.3555099  -0.04455675
77513.3555109  -0.04406846
77513.3555119  -0.04406846
77513.3555129  -0.04358017
77513.3555139  -0.04358017
77513.3555149  -0.04358017
77513.3555159  -0.04358017
77513.3555169  -0.04406846
77513.3555179  -0.04406846
77513.3555189  -0.04431261
77513.3555199  -0.04333602
77513.3555209  -0.04382431
77513.3555219  -0.04309187
77513.3555229  -0.04382431
77513.3555239  -0.04382431
77513.3555249  -0.04382431
77513.3555259  -0.04333602
77513.3555269  -0.04333602
77513.3555279  -0.04333602
77513.3555289  -0.04333602
77513.3555299  -0.04333602
77513.3555309  -0.04480090
77513.3555319  -0.04333602
77513.3555329  -0.04382431
77513.3555339  -0.04382431
77513.3555349  -0.04358017
77513.3555359  -0.04309187
77513.3555369  -0.04382431
77513.3555379  -0.04309187
77513.3555389  -0.04406846
77513.3555399  -0.04309187
77513.3555409  -0.04358017
77513.3555419  -0.04309187
77513.3555429  -0.04309187
77513.3555439  -0.04284773
77513.3555449  -0.04382431
77513.3555459  -0.04309187
77513.3555469  -0.04260358
77513.3555479  -0.04235943
77513.3555489  -0.04333602
77513.3555499  -0.04333602
77513.3555509  -0.04235943
77513.3555519  -0.04284773
77513.3555529  -0.04284773
77513.3555539  -0.04309187
77513.3555549  -0.04235943
77513.3555559  -0.04309187
77513.3555569  -0.04284773
77513.3555579  -0.04260358
77513.3555589  -0.04260358
77513.3555599  -0.04284773
77513.3555609  -0.04309187
77513.3555619  -0.04358017
77513.3555629  -0.04235943
77513.3555639  -0.04358017
77513.3555649  -0.04284773
77513.3555659  -0.04358017
77513.3555669  -0.04260358
77513.3555679  -0.04309187
77513.3555689  -0.04284773
77513.3555699  -0.04284773
77513.3555709  -0.04260358
77513.3555719  -0.04309187
77513.3555729  -0.04284773
77513.3555739  -0.04284773
77513.3555749  -0.04235943
77513.3555759  -0.04333602
77513.3555769  -0.04260358
77513.3555779  -0.04284773
77513.3555789  -0.04309187
77513.3555799  -0.04309187
77513.3555809  -0.04309187
77513.3555819  -0.04309187
77513.3555829  -0.04333602
77513.3555839  -0.04309187
77513.3555849  -0.04333602
77513.3555859  -0.04235943
77513.3555869  -0.04309187
77513.3555879  -0.04333602
77513.3555889  -0.04284773
77513.3555899  -0.04284773
77513.3555909  -0.04309187
77513.3555919  -0.04309187
77513.3555929  -0.04284773
77513.3555939  -0.04284773
77513.3555949  -0.04284773
77513.3555959  -0.04406846
77513.3555969  -0.04284773
77513.3555979  -0.04382431
77513.3555989  -0.04333602
77513.3555999  -0.04382431
77513.3556009  -0.04309187
77513.3556019  -0.04382431
77513.3556029  -0.04309187
77513.3556039  -0.04358017
77513.3556049  -0.04309187
77513.3556059  -0.04358017
77513.3556069  -0.04309187
77513.3556079  -0.04284773
77513.3556089  -0.04284773
77513.3556099  -0.04309187
77513.3556109  -0.04187114
77513.3556119  -0.04309187
77513.3556129  -0.04284773
77513.3556139  -0.04284773
77513.3556149  -0.04358017
77513.3556159  -0.04235943
77513.3556169  -0.04284773
77513.3556179  -0.04309187
77513.3556189  -0.04235943
77513.3556199  -0.04333602
77513.3556209  -0.04333602
77513.3556219  -0.04333602
77513.3556229  -0.04309187
77513.3556239  -0.04284773
77513.3556249  -0.04284773
77513.3556259  -0.04235943
77513.3556269  -0.04358017
77513.3556279  -0.04260358
77513.3556289  -0.04211529
77513.3556299  -0.04260358
77513.3556309  -0.04406846
77513.3556319  -0.04382431
77513.3556329  -0.04333602
77513.3556339  -0.04284773
77513.3556349  -0.04333602
77513.3556359  -0.04260358
77513.3556369  -0.04333602
77513.3556379  -0.04333602
77513.3556389  -0.04309187
77513.3556399  -0.04333602
77513.3556409  -0.04309187
77513.3556419  -0.04333602
77513.3556429  -0.04333602
77513.3556439  -0.04260358
77513.3556449  -0.04358017
77513.3556459  -0.04406846
77513.3556469  -0.04406846
77513.3556479  -0.04284773
77513.3556489  -0.04235943
77513.3556499  -0.04358017
77513.3556509  -0.04284773
77513.3556519  -0.04260358
77513.3556529  -0.04260358
77513.3556539  -0.04358017
77513.3556549  -0.04284773
77513.3556559  -0.04309187
77513.3556569  -0.04333602
77513.3556579  -0.04358017
77513.3556589  -0.04235943
77513.3556599  -0.04260358
77513.3556609  -0.04309187
77513.3556619  -0.04333602
77513.3556629  -0.04309187
77513.3556639  -0.04382431
77513.3556649  -0.04333602
77513.3556659  -0.04260358
77513.3556669  -0.04333602
77513.3556679  -0.04235943
77513.3556689  -0.04309187
77513.3556699  -0.04333602
77513.3556709  -0.04333602
77513.3556719  -0.04235943
77513.3556729  -0.04358017
77513.3556739  -0.04235943
77513.3556749  -0.04309187
77513.3556759  -0.04406846
77513.3556769  -0.04406846
77513.3556779  -0.04382431
77513.3556789  -0.04382431
77513.3556799  -0.04406846
77513.3556809  -0.04333602
77513.3556819  -0.04382431
77513.3556829  -0.04284773
77513.3556839  -0.04333602
77513.3556849  -0.04406846
77513.3556859  -0.04309187
77513.3556869  -0.04358017
77513.3556879  -0.04333602
77513.3556889  -0.04358017
77513.3556899  -0.04309187
77513.3556909  -0.04406846
77513.3556919  -0.04431261
77513.3556929  -0.04358017
77513.3556939  -0.04260358
77513.3556949  -0.04333602
77513.3556959  -0.04211529
77513.3556969  -0.04284773
77513.3556979  -0.04333602
77513.3556989  -0.04406846
77513.3556999  -0.04382431
77513.3557009  -0.04358017
77513.3557019  -0.04333602
77513.3557029  -0.04333602
77513.3557039  -0.04309187
77513.3557049  -0.04309187
77513.3557059  -0.04382431
77513.3557069  -0.04431261
77513.3557079  -0.04382431
77513.3557089  -0.04358017
77513.3557099  -0.04431261
77513.3557109  -0.04406846
77513.3557119  -0.04333602
77513.3557129  -0.04260358
77513.3557139  -0.04260358
77513.3557149  -0.04382431
77513.3557159  -0.04382431
77513.3557169  -0.04358017
77513.3557179  -0.04309187
77513.3557189  -0.04406846
77513.3557199  -0.04406846
77513.3557209  -0.04358017
77513.3557219  -0.04382431
77513.3557229  -0.04358017
77513.3557239  -0.04431261
77513.3557249  -0.04358017
77513.3557259  -0.04284773
77513.3557269  -0.04431261
77513.3557279  -0.04309187
77513.3557289  -0.04382431
77513.3557299  -0.04382431
77513.3557309  -0.04406846
77513.3557319  -0.04333602
77513.3557329  -0.04309187
77513.3557339  -0.04358017
77513.3557349  -0.04431261
77513.3557359  -0.04309187
77513.3557369  -0.04382431
77513.3557379  -0.04382431
77513.3557389  -0.04431261
77513.3557399  -0.04358017
77513.3557409  -0.04358017
77513.3557419  -0.04260358
77513.3557429  -0.04431261
77513.3557439  -0.04309187
77513.3557449  -0.04431261
77513.3557459  -0.04382431
77513.3557469  -0.04431261
77513.3557479  -0.04382431
77513.3557489  -0.04358017
77513.3557499  -0.04406846
77513.3557509  -0.04382431
77513.3557519  -0.04431261
77513.3557529  -0.04406846
77513.3557539  -0.04333602
77513.3557549  -0.04358017
77513.3557559  -0.04382431
77513.3557569  -0.04455675
77513.3557579  -0.04431261
77513.3557589  -0.04358017
77513.3557599  -0.04309187
77513.3557609  -0.04284773
77513.3557619  -0.04333602
77513.3557629  -0.04358017
77513.3557639  -0.04406846
77513.3557649  -0.04431261
77513.3557659  -0.04431261
77513.3557669  -0.04358017
77513.3557679  -0.04382431
77513.3557689  -0.04382431
77513.3557699  -0.04382431
77513.3557709  -0.04455675
77513.3557719  -0.04333602
77513.3557729  -0.04358017
77513.3557739  -0.04358017
77513.3557749  -0.04235943
77513.3557759  -0.04406846
77513.3557769  -0.04309187
77513.3557779  -0.04358017
77513.3557789  -0.04382431
77513.3557799  -0.04309187
77513.3557809  -0.04382431
77513.3557819  -0.04358017
77513.3557829  -0.04358017
77513.3557839  -0.04333602
77513.3557849  -0.04333602
77513.3557859  -0.04284773
77513.3557869  -0.04309187
77513.3557879  -0.04309187
77513.3557889  -0.04455675
77513.3557899  -0.04431261
77513.3557909  -0.04431261
77513.3557919  -0.04333602
77513.3557929  -0.04358017
77513.3557939  -0.04309187
77513.3557949  -0.04382431
77513.3557959  -0.04382431
77513.3557969  -0.04406846
77513.3557979  -0.04333602
77513.3557989  -0.04382431
77513.3557999  -0.04382431
77513.3558009  -0.04382431
77513.3558019  -0.04382431
77513.3558029  -0.04382431
77513.3558039  -0.04358017
77513.3558049  -0.04406846
77513.3558059  -0.04333602
77513.3558069  -0.04333602
77513.3558079  -0.04406846
77513.3558089  -0.04382431
77513.3558099  -0.04284773
77513.3558109  -0.04333602
77513.3558119  -0.04333602
77513.3558129  -0.04333602
77513.3558139  -0.04382431
77513.3558149  -0.04431261
77513.3558159  -0.04406846
77513.3558169  -0.04406846
77513.3558179  -0.04309187
77513.3558189  -0.04406846
77513.3558199  -0.04333602
77513.3558209  -0.04431261
77513.3558219  -0.04382431
77513.3558229  -0.04333602
77513.3558239  -0.04455675
77513.3558249  -0.04333602
77513.3558259  -0.04382431
77513.3558269  -0.04382431
77513.3558279  -0.04431261
77513.3558289  -0.04358017
77513.3558299  -0.04406846
77513.3558309  -0.04382431
77513.3558319  -0.04382431
77513.3558329  -0.04431261
77513.3558339  -0.04358017
77513.3558349  -0.04382431
77513.3558359  -0.04382431
77513.3558369  -0.04382431
77513.3558379  -0.04358017
77513.3558389  -0.04406846
77513.3558399  -0.04406846
77513.3558409  -0.04382431
77513.3558419  -0.04284773
77513.3558429  -0.04431261
77513.3558439  -0.04382431
77513.3558449  -0.04309187
77513.3558459  -0.04333602
77513.3558469  -0.04333602
77513.3558479  -0.04358017
77513.3558489  -0.04382431
77513.3558499  -0.04382431
77513.3558509  -0.04358017
77513.3558519  -0.04382431
77513.3558529  -0.04382431
77513.3558539  -0.04358017
77513.3558549  -0.04382431
77513.3558559  -0.04455675
77513.3558569  -0.04358017
77513.3558579  -0.04358017
77513.3558589  -0.04358017
77513.3558599  -0.04455675
77513.3558609  -0.04431261
77513.3558619  -0.04382431
77513.3558629  -0.04382431
77513.3558639  -0.04406846
77513.3558649  -0.04406846
77513.3558659  -0.04309187
77513.3558669  -0.04358017
77513.3558679  -0.04309187
77513.3558689  -0.04455675
77513.3558699  -0.04406846
77513.3558709  -0.04333602
77513.3558719  -0.04284773
77513.3558729  -0.04358017
77513.3558739  -0.04358017
77513.3558749  -0.04333602
77513.3558759  -0.04431261
77513.3558769  -0.04358017
77513.3558779  -0.04358017
77513.3558789  -0.04406846
77513.3558799  -0.04431261
77513.3558809  -0.04406846
77513.3558819  -0.04455675
77513.3558829  -0.04480090
77513.3558839  -0.04358017
77513.3558849  -0.04309187
77513.3558859  -0.04358017
77513.3558869  -0.04382431
77513.3558879  -0.04358017
77513.3558889  -0.04333602
77513.3558899  -0.04358017
77513.3558909  -0.04358017
77513.3558919  -0.04406846
77513.3558929  -0.04358017
77513.3558939  -0.04284773
77513.3558949  -0.04309187
77513.3558959  -0.04358017
77513.3558969  -0.04211529
77513.3558979  -0.04309187
77513.3558989  -0.04284773
77513.3558999  -0.04309187
77513.3559009  -0.04358017
77513.3559019  -0.04309187
77513.3559029  -0.04284773
77513.3559039  -0.04358017
77513.3559049  -0.04455675
77513.3559059  -0.04309187
77513.3559069  -0.04358017
77513.3559079  -0.04333602
77513.3559089  -0.04260358
77513.3559099  -0.04333602
77513.3559109  -0.04406846
77513.3559119  -0.04235943
77513.3559129  -0.04358017
77513.3559139  -0.04333602
77513.3559149  -0.04382431
77513.3559159  -0.04382431
77513.3559169  -0.04333602
77513.3559179  -0.04284773
77513.3559189  -0.04284773
77513.3559199  -0.04309187
77513.3559209  -0.04358017
77513.3559219  -0.04309187
77513.3559229  -0.04358017
77513.3559239  -0.04333602
77513.3559249  -0.04333602
77513.3559259  -0.04406846
77513.3559269  -0.04284773
77513.3559279  -0.04358017
77513.3559289  -0.04333602
77513.3559299  -0.04309187
77513.3559309  -0.04284773
77513.3559319  -0.04284773
77513.3559329  -0.04358017
77513.3559339  -0.04333602
77513.3559349  -0.04235943
77513.3559359  -0.04284773
77513.3559369  -0.04260358
77513.3559379  -0.04358017
77513.3559389  -0.04309187
77513.3559399  -0.04333602
77513.3559409  -0.04358017
77513.3559419  -0.04260358
77513.3559429  -0.04406846
77513.3559439  -0.04382431
77513.3559449  -0.04284773
77513.3559459  -0.04406846
77513.3559469  -0.04235943
77513.3559479  -0.04480090
77513.3559489  -0.04358017
77513.3559499  -0.04406846
77513.3559509  -0.04333602
77513.3559519  -0.04333602
77513.3559529  -0.04309187
77513.3559539  -0.04333602
77513.3559549  -0.04284773
77513.3559559  -0.04309187
77513.3559569  -0.04284773
77513.3559579  -0.04235943
77513.3559589  -0.04358017
77513.3559599  -0.04284773
77513.3559609  -0.04260358
77513.3559619  -0.04235943
77513.3559629  -0.04406846
77513.3559639  -0.04358017
77513.3559649  -0.04358017
77513.3559659  -0.04333602
77513.3559669  -0.04358017
77513.3559679  -0.04382431
77513.3559689  -0.04382431
77513.3559699  -0.04309187
77513.3559709  -0.04382431
77513.3559719  -0.04382431
77513.3559729  -0.04333602
77513.3559739  -0.04382431
77513.3559749  -0.04284773
77513.3559759  -0.04333602
77513.3559769  -0.04358017
77513.3559779  -0.04333602
77513.3559789  -0.04260358
77513.3559799  -0.04333602
77513.3559809  -0.04382431
77513.3559819  -0.04406846
77513.3559829  -0.04382431
77513.3559839  -0.04333602
77513.3559849  -0.04284773
77513.3559859  -0.04333602
77513.3559869  -0.04333602
77513.3559879  -0.04358017
77513.3559889  -0.04309187
77513.3559899  -0.04309187
77513.3559909  -0.04235943
77513.3559919  -0.04284773
77513.3559929  -0.04333602
77513.3559939  -0.04309187
77513.3559949  -0.04431261
77513.3559959  -0.04431261
77513.3559969  -0.04309187
77513.3559979  -0.04309187
77513.3559989  -0.04358017
77513.3559999  -0.04260358
77513.3560009  -0.04406846
77513.3560019  -0.04333602
77513.3560029  -0.04358017
77513.3560039  -0.04358017
77513.3560049  -0.04284773
77513.3560059  -0.04309187
77513.3560069  -0.04358017
77513.3560079  -0.04309187
77513.3560089  -0.04358017
77513.3560099  -0.04358017
77513.3560109  -0.04309187
77513.3560119  -0.04358017
77513.3560129  -0.04333602
77513.3560139  -0.04333602
77513.3560149  -0.04382431
77513.3560159  -0.04358017
77513.3560169  -0.04211529
77513.3560179  -0.04358017
77513.3560189  -0.04358017
77513.3560199  -0.04309187
77513.3560209  -0.04284773
77513.3560219  -0.04333602
77513.3560229  -0.04358017
77513.3560239  -0.04382431
77513.3560249  -0.04455675
77513.3560259  -0.04309187
77513.3560269  -0.04309187
77513.3560279  -0.04358017
77513.3560289  -0.04358017
77513.3560299  -0.04309187
77513.3560309  -0.04333602
77513.3560319  -0.04431261
77513.3560329  -0.04406846
77513.3560339  -0.04333602
77513.3560349  -0.04382431
77513.3560359  -0.04309187
77513.3560369  -0.04284773
77513.3560379  -0.04358017
77513.3560389  -0.04309187
77513.3560399  -0.04260358
77513.3560409  -0.04358017
77513.3560419  -0.04382431
77513.3560429  -0.04358017
77513.3560439  -0.04333602
77513.3560449  -0.04333602
77513.3560459  -0.04358017
77513.3560469  -0.04333602
77513.3560479  -0.04358017
77513.3560489  -0.04309187
77513.3560499  -0.04382431
77513.3560509  -0.04455675
77513.3560519  -0.04406846
77513.3560529  -0.04431261
77513.3560539  -0.04455675
77513.3560549  -0.04333602
77513.3560559  -0.04333602
77513.3560569  -0.04333602
77513.3560579  -0.04235943
77513.3560589  -0.04382431
77513.3560599  -0.04358017
77513.3560609  -0.04309187
77513.3560619  -0.04431261
77513.3560629  -0.04358017
77513.3560639  -0.04358017
77513.3560649  -0.04382431
77513.3560659  -0.04309187
77513.3560669  -0.04358017
77513.3560679  -0.04358017
77513.3560689  -0.04406846
77513.3560699  -0.04382431
77513.3560709  -0.04309187
77513.3560719  -0.04358017
77513.3560729  -0.04406846
77513.3560739  -0.04333602
77513.3560749  -0.04406846
77513.3560759  -0.04382431
77513.3560769  -0.04309187
77513.3560779  -0.04406846
77513.3560789  -0.04284773
77513.3560799  -0.04406846
77513.3560809  -0.04284773
77513.3560819  -0.04284773
77513.3560829  -0.04333602
77513.3560839  -0.04358017
77513.3560849  -0.04406846
77513.3560859  -0.04309187
77513.3560869  -0.04358017
77513.3560879  -0.04309187
77513.3560889  -0.04455675
77513.3560899  -0.04431261
77513.3560909  -0.04358017
77513.3560919  -0.04284773
77513.3560929  -0.04406846
77513.3560939  -0.04358017
77513.3560949  -0.04333602
77513.3560959  -0.04358017
77513.3560969  -0.04333602
77513.3560979  -0.04309187
77513.3560989  -0.04284773
77513.3560999  -0.04309187
77513.3561009  -0.04382431
77513.3561019  -0.04333602
77513.3561029  -0.04358017
77513.3561039  -0.04309187
77513.3561049  -0.04382431
77513.3561059  -0.04284773
77513.3561069  -0.04358017
77513.3561079  -0.04333602
77513.3561089  -0.04309187
77513.3561099  -0.04333602
77513.3561109  -0.04382431
77513.3561119  -0.04333602
77513.3561129  -0.04382431
77513.3561139  -0.04333602
77513.3561149  -0.04358017
77513.3561159  -0.04406846
77513.3561169  -0.04309187
77513.3561179  -0.04333602
77513.3561189  -0.04333602
77513.3561199  -0.04358017
77513.3561209  -0.04358017
77513.3561219  -0.04333602
77513.3561229  -0.04382431
77513.3561239  -0.04382431
77513.3561249  -0.04358017
77513.3561259  -0.04284773
77513.3561269  -0.04358017
77513.3561279  -0.04358017
77513.3561289  -0.04333602
77513.3561299  -0.04284773
77513.3561309  -0.04358017
77513.3561319  -0.04406846
77513.3561329  -0.04358017
77513.3561339  -0.04382431
77513.3561349  -0.04431261
77513.3561359  -0.04382431
77513.3561369  -0.04382431
77513.3561379  -0.04406846
77513.3561389  -0.04358017
77513.3561399  -0.04382431
77513.3561409  -0.04431261
77513.3561419  -0.04358017
77513.3561429  -0.04431261
77513.3561439  -0.04358017
77513.3561449  -0.04431261
77513.3561459  -0.04431261
77513.3561469  -0.04358017
77513.3561479  -0.04382431
77513.3561489  -0.04406846
77513.3561499  -0.04333602
77513.3561509  -0.04333602
77513.3561519  -0.04358017
77513.3561529  -0.04382431
77513.3561539  -0.04309187
77513.3561549  -0.04431261
77513.3561559  -0.04382431
77513.3561569  -0.04309187
77513.3561579  -0.04284773
77513.3561589  -0.04358017
77513.3561599  -0.04382431
77513.3561609  -0.04284773
77513.3561619  -0.04333602
77513.3561629  -0.04358017
77513.3561639  -0.04382431
77513.3561649  -0.04309187
77513.3561659  -0.04358017
77513.3561669  -0.04333602
77513.3561679  -0.04358017
77513.3561689  -0.04382431
77513.3561699  -0.04309187
77513.3561709  -0.04309187
77513.3561719  -0.04406846
77513.3561729  -0.04358017
77513.3561739  -0.04480090
77513.3561749  -0.04358017
77513.3561759  -0.04358017
77513.3561769  -0.04309187
77513.3561779  -0.04431261
77513.3561789  -0.04431261
77513.3561799  -0.04358017
77513.3561809  -0.04358017
77513.3561819  -0.04333602
77513.3561829  -0.04309187
77513.3561839  -0.04284773
77513.3561849  -0.04358017
77513.3561859  -0.04406846
77513.3561869  -0.04358017
77513.3561879  -0.04333602
77513.3561889  -0.04260358
77513.3561899  -0.04309187
77513.3561909  -0.04358017
77513.3561919  -0.04284773
77513.3561929  -0.04382431
